subject,trial,Phone_NOTENG,Phone_ENG,Econ,Loc,Glob,acoustic_distance,response_var
subject_29,trial_158,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_30,trial_158,ɡʲ,b,0.2609970674,0.1099706745,0.1180351906,-1.8272175938734194,1
subject_1,trial_159,ɡʲ,d,0.2609970674,0.1099706745,0.1180351906,-0.8135347457939601,0
subject_2,trial_159,ɡʲ,g,0.2609970674,0.1099706745,0.1180351906,0.4835145704501702,1
subject_3,trial_159,ɡʲ,p,0.2609970674,0.1099706745,0.1180351906,-0.7386356545315902,0
subject_4,trial_159,ɡʲ,t,0.2609970674,0.1099706745,0.1180351906,-0.9538836622668794,1
subject_5,trial_159,ɡʲ,k,0.2609970674,0.1099706745,0.1180351906,-0.4758532002211098,1
subject_6,trial_159,ɡʲ,d͡ʒ,0.2609970674,0.1099706745,0.1180351906,-0.2766760438139597,0
subject_7,trial_159,ɬ,ʃ,0.08333333333,0.1138519924,0.2352941176,0.059418003467490266,1
subject_8,trial_159,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,1
subject_9,trial_159,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_10,trial_159,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,0
subject_11,trial_159,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,1
subject_12,trial_159,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_13,trial_159,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,0
subject_14,trial_159,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,0
subject_15,trial_159,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,1
subject_16,trial_159,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
subject_17,trial_159,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
subject_18,trial_159,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,1
subject_19,trial_159,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_20,trial_159,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
subject_21,trial_159,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_22,trial_159,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,0
subject_23,trial_159,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_24,trial_159,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
subject_25,trial_159,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,1
subject_26,trial_159,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,1
subject_27,trial_159,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,1
subject_28,trial_159,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,1
subject_29,trial_159,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,1
subject_30,trial_159,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_1,trial_160,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,1
subject_2,trial_160,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_3,trial_160,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,1
subject_4,trial_160,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
subject_5,trial_160,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
subject_6,trial_160,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,1
subject_7,trial_160,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,0
subject_8,trial_160,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_9,trial_160,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,0
subject_10,trial_160,ç,ʃ,0.2925021796,0.1967741935,-0.04887585533,0.06612513049005031,1
subject_11,trial_160,ʃ ',k,0,0.1524453694,0.0188172043,-1.6813261415731704,1
subject_12,trial_160,ʃ ',h,0,0.1524453694,0.0188172043,-1.0409341345476593,0
subject_13,trial_160,ʃ ',s,0,0.1524453694,0.0188172043,-0.6205589829248996,1
subject_14,trial_160,ʃ ',ʃ,0,0.1524453694,0.0188172043,0.20167511999016963,1
subject_15,trial_160,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_16,trial_160,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_17,trial_160,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,0
subject_18,trial_160,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_19,trial_160,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_20,trial_160,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_21,trial_160,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,0
subject_22,trial_160,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_23,trial_160,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_24,trial_160,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_25,trial_160,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_26,trial_160,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_27,trial_160,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_28,trial_160,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,1
subject_29,trial_160,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_30,trial_160,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_1,trial_161,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_2,trial_161,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_3,trial_161,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_4,trial_161,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_5,trial_161,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_6,trial_161,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_7,trial_161,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_8,trial_161,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_9,trial_161,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_10,trial_161,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,0
subject_11,trial_161,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_12,trial_161,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_13,trial_161,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_14,trial_161,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,0
subject_15,trial_161,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_16,trial_161,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,0
subject_17,trial_161,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,0
subject_18,trial_161,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,0
subject_19,trial_161,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_20,trial_161,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,0
subject_21,trial_161,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_22,trial_161,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,0
subject_23,trial_161,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_24,trial_161,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_25,trial_161,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_26,trial_161,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_27,trial_161,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_28,trial_161,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_29,trial_161,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_30,trial_161,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_1,trial_162,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,1
subject_2,trial_162,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_3,trial_162,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,1
subject_4,trial_162,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_5,trial_162,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_6,trial_162,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_7,trial_162,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_8,trial_162,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,1
subject_9,trial_162,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,1
subject_10,trial_162,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_11,trial_162,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_12,trial_162,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_13,trial_162,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_14,trial_162,ɡʲ,b,0.2609970674,0.1099706745,0.1180351906,-1.8272175938734194,1
subject_15,trial_162,ɡʲ,d,0.2609970674,0.1099706745,0.1180351906,-0.8135347457939601,1
subject_16,trial_162,ɡʲ,g,0.2609970674,0.1099706745,0.1180351906,0.4835145704501702,1
subject_17,trial_162,ɡʲ,p,0.2609970674,0.1099706745,0.1180351906,-0.7386356545315902,1
subject_18,trial_162,ɡʲ,t,0.2609970674,0.1099706745,0.1180351906,-0.9538836622668794,1
subject_19,trial_162,ɡʲ,k,0.2609970674,0.1099706745,0.1180351906,-0.4758532002211098,1
subject_20,trial_162,ɡʲ,d͡ʒ,0.2609970674,0.1099706745,0.1180351906,-0.2766760438139597,1
subject_21,trial_162,ɬ,ʃ,0.08333333333,0.1138519924,0.2352941176,0.059418003467490266,0
subject_22,trial_162,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,1
subject_23,trial_162,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_24,trial_162,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,1
subject_25,trial_162,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,1
subject_26,trial_162,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_27,trial_162,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,1
subject_28,trial_162,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,1
subject_29,trial_162,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,1
subject_30,trial_162,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
subject_1,trial_163,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
subject_2,trial_163,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,0
subject_3,trial_163,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_4,trial_163,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
subject_5,trial_163,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_6,trial_163,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
subject_7,trial_163,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_8,trial_163,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
subject_9,trial_163,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,1
subject_10,trial_163,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,1
subject_11,trial_163,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,1
subject_12,trial_163,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,0
subject_13,trial_163,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,0
subject_14,trial_163,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_15,trial_163,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,0
subject_16,trial_163,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_17,trial_163,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,1
subject_18,trial_163,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,0
subject_19,trial_163,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,0
subject_20,trial_163,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,1
subject_21,trial_163,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,1
subject_22,trial_163,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_23,trial_163,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,1
subject_24,trial_163,ç,ʃ,0.2925021796,0.1967741935,-0.04887585533,0.06612513049005031,1
subject_25,trial_163,ʃ ',k,0,0.1524453694,0.0188172043,-1.6813261415731704,0
subject_26,trial_163,ʃ ',h,0,0.1524453694,0.0188172043,-1.0409341345476593,1
subject_27,trial_163,ʃ ',s,0,0.1524453694,0.0188172043,-0.6205589829248996,0
subject_28,trial_163,ʃ ',ʃ,0,0.1524453694,0.0188172043,0.20167511999016963,1
subject_29,trial_163,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_30,trial_163,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_1,trial_164,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_2,trial_164,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_3,trial_164,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_4,trial_164,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_5,trial_164,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,0
subject_6,trial_164,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_7,trial_164,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,0
subject_8,trial_164,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_9,trial_164,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
subject_10,trial_164,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_11,trial_164,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_12,trial_164,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_13,trial_164,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_14,trial_164,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_15,trial_164,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,1
subject_16,trial_164,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,0
subject_17,trial_164,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_18,trial_164,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_19,trial_164,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_20,trial_164,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_21,trial_164,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,0
subject_22,trial_164,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
subject_23,trial_164,ɖʰ,p,0.04786680541,0.08532778356,0.2474881015,-0.8347154444039999,1
subject_24,trial_164,ɖʰ,t,0.04786680541,0.08532778356,0.2474881015,-0.3368152204949002,1
subject_25,trial_164,ɖʰ,k,0.04786680541,0.08532778356,0.2474881015,-0.7709263319759998,1
subject_26,trial_164,ɖʰ,ð,0.04786680541,0.08532778356,0.2474881015,-0.11512523452443002,1
subject_27,trial_164,dʒʰ,d,0.01668520578,0.1062291435,0.1239388795,-0.4337021906059393,1
subject_28,trial_164,dʒʰ,z,0.01668520578,0.1062291435,0.1239388795,-0.6711625586113801,1
subject_29,trial_164,dʒʰ,t,0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
subject_30,trial_164,dʒʰ,s,0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
subject_1,trial_165,dʒʰ,d͡ʒ,0.01668520578,0.1062291435,0.1239388795,0.24729505138737995,1
subject_2,trial_165,dʒʰ,t͡ʃ,0.01668520578,0.1062291435,0.1239388795,-0.3776279406275602,0
subject_3,trial_165,ɡʰ,b,0.01668520578,0.1062291435,0.1516694963,-0.44747281090639035,1
subject_4,trial_165,ɡʰ,d,0.01668520578,0.1062291435,0.1516694963,-0.45203414309149004,1
subject_5,trial_165,ɡʰ,g,0.01668520578,0.1062291435,0.1516694963,0.20167511999016963,0
subject_6,trial_165,ɡʰ,p,0.01668520578,0.1062291435,0.1516694963,-0.7803948123287303,1
subject_7,trial_165,ɡʰ,t,0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
subject_8,trial_165,ɡʰ,k,0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
subject_9,trial_165,ɳ,n,0.3817204301,0.125,-0.07661290323,0.5488773405907104,1
subject_10,trial_165,ɳ,j,0.3817204301,0.125,-0.07661290323,0.24445951631444007,1
subject_11,trial_165,ɽ,b,0.0770609319,0.1326164875,0.1553166069,-1.6145363814646698,1
subject_12,trial_165,ɽ,d,0.0770609319,0.1326164875,0.1553166069,0.1273314591426704,1
subject_13,trial_165,ɽ,g,0.0770609319,0.1326164875,0.1553166069,-0.5383197016130903,1
subject_14,trial_165,ɽ,p,0.0770609319,0.1326164875,0.1553166069,-1.1125081947960198,1
subject_15,trial_165,ɽ,t,0.0770609319,0.1326164875,0.1553166069,-0.09712090082286995,0
subject_16,trial_165,ɽ,k,0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
subject_17,trial_165,ɽ,ð,0.0770609319,0.1326164875,0.1553166069,-0.44747281090639035,0
subject_18,trial_165,ɽ,ɾ,0.0770609319,0.1326164875,0.1553166069,0.24729505138737995,1
subject_19,trial_165,ʈ,t,0.3817204301,0.1827956989,-0.08870967742,0.1399831124832005,1
subject_20,trial_165,ʈ,d,0.3817204301,0.1827956989,-0.08870967742,-0.2624025579279401,1
subject_21,trial_165,ɣ,g,0.2367172676,0.1385199241,0.1266603416,0.07222050747409003,0
subject_22,trial_165,ɣ,k,0.2367172676,0.1385199241,0.1266603416,-0.5383197016130903,0
subject_23,trial_165,ɣ,h,0.2367172676,0.1385199241,0.1266603416,-0.38921941048690023,0
subject_24,trial_165,x,k,0.295436664,0.1931348222,-0.03618134263,-0.36795391487243023,1
subject_25,trial_165,x,h,0.295436664,0.1931348222,-0.03618134263,0.2886512920025499,1
subject_26,trial_165,x,s,0.295436664,0.1931348222,-0.03618134263,-0.8716119681921399,1
subject_27,trial_165,x,ʃ,0.295436664,0.1931348222,-0.03618134263,-0.6083012001128001,1
subject_28,trial_165,ɡʲ,b,0.2609970674,0.1099706745,0.1180351906,-1.8272175938734194,1
subject_29,trial_165,ɡʲ,d,0.2609970674,0.1099706745,0.1180351906,-0.8135347457939601,1
subject_30,trial_165,ɡʲ,g,0.2609970674,0.1099706745,0.1180351906,0.4835145704501702,1
subject_1,trial_166,ɡʲ,p,0.2609970674,0.1099706745,0.1180351906,-0.7386356545315902,1
subject_2,trial_166,ɡʲ,t,0.2609970674,0.1099706745,0.1180351906,-0.9538836622668794,0
subject_3,trial_166,ɡʲ,k,0.2609970674,0.1099706745,0.1180351906,-0.4758532002211098,1
subject_4,trial_166,ɡʲ,d͡ʒ,0.2609970674,0.1099706745,0.1180351906,-0.2766760438139597,1
subject_5,trial_166,ɬ,ʃ,0.08333333333,0.1138519924,0.2352941176,0.059418003467490266,1
subject_6,trial_166,ɬ,l,0.08333333333,0.1138519924,0.2352941176,-0.3666217010535697,1
subject_7,trial_166,ɬ,ʒ,0.08333333333,0.1138519924,0.2352941176,-0.12738592633236046,1
subject_8,trial_166,pʼ,p,0,0.1524453694,0.07795698925,0.3218985143356603,0
subject_9,trial_166,pʼ,t,0,0.1524453694,0.07795698925,-0.57713105678878,1
subject_10,trial_166,pʼ,k,0,0.1524453694,0.07795698925,-0.46323480071326006,1
subject_11,trial_166,pʼ,b,0,0.1524453694,0.07795698925,-0.16460921213582003,0
subject_12,trial_166,pʼ,d,0,0.1524453694,0.07795698925,-0.7215577015061498,1
subject_13,trial_166,pʼ,g,0,0.1524453694,0.07795698925,-0.7233715363913,0
subject_14,trial_166,q,p,0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
subject_15,trial_166,q,t,0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
subject_16,trial_166,q,k,0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971027,1
subject_17,trial_166,q,b,0.2609970674,-0.05131964809,-0.04765395894,-0.7694983839104101,1
subject_18,trial_166,q,d,0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
subject_19,trial_166,q,g,0.2609970674,-0.05131964809,-0.04765395894,-0.5835817702507602,1
subject_20,trial_166,qʷ,p,0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
subject_21,trial_166,qʷ,t,0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
subject_22,trial_166,qʷ,k,0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
subject_23,trial_166,qʷ,b,0.1743308167,0.09094028826,0.0394646534,-1.6813261415731704,1
subject_24,trial_166,qʷ,d,0.1743308167,0.09094028826,0.0394646534,-0.7314690992844297,1
subject_25,trial_166,qʷ,g,0.1743308167,0.09094028826,0.0394646534,-0.4337021906059393,1
subject_26,trial_166,qʷ,w,0.1743308167,0.09094028826,0.0394646534,-0.12366903435087995,1
subject_27,trial_166,ʁʷ,r,0.2840501792,0.09867172676,0.1105313093,-0.30936527771559996,1
subject_28,trial_166,ʁʷ,h,0.2840501792,0.09867172676,0.1105313093,-0.11512523452443002,1
subject_29,trial_166,ʁʷ,w,0.2840501792,0.09867172676,0.1105313093,0.09439794026728965,0
subject_30,trial_166,xʷ,k,0.3342293907,0.1362007168,-0.01290322581,-0.6880819151426705,1
subject_1,trial_167,xʷ,h,0.3342293907,0.1362007168,-0.01290322581,0.059418003467490266,1
subject_2,trial_167,xʷ,s,0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
subject_3,trial_167,xʷ,ʃ,0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
subject_4,trial_167,xʷ,w,0.3342293907,0.1362007168,-0.01290322581,-0.08592702329318014,0
subject_5,trial_167,ç,k,0.2925021796,0.1967741935,-0.04887585533,-0.7252250855250701,1
subject_6,trial_167,ç,h,0.2925021796,0.1967741935,-0.04887585533,-0.4559721201072495,1
subject_7,trial_167,ç,s,0.2925021796,0.1967741935,-0.04887585533,-0.2835523690300099,1
subject_8,trial_167,ç,ʃ,0.2925021796,0.1967741935,-0.04887585533,0.06612513049005031,1
subject_9,trial_167,ʃ ',k,0,0.1524453694,0.0188172043,-1.6813261415731704,1
subject_10,trial_167,ʃ ',h,0,0.1524453694,0.0188172043,-1.0409341345476593,1
subject_11,trial_167,ʃ ',s,0,0.1524453694,0.0188172043,-0.6205589829248996,0
subject_12,trial_167,ʃ ',ʃ,0,0.1524453694,0.0188172043,0.20167511999016963,0
subject_13,trial_167,bʰ,b,0.01668520578,0.1062291435,0.1683644595,0.06188531789265994,1
subject_14,trial_167,bʰ,d,0.01668520578,0.1062291435,0.1683644595,-0.6642842616050801,1
subject_15,trial_167,bʰ,g,0.01668520578,0.1062291435,0.1683644595,-0.6536219014136302,1
subject_16,trial_167,bʰ,p,0.01668520578,0.1062291435,0.1683644595,-0.21983726570349926,1
subject_17,trial_167,bʰ,t,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_18,trial_167,bʰ,k,0.01668520578,0.1062291435,0.1683644595,-0.8564098683754402,1
subject_19,trial_167,bʰ,v,0.01668520578,0.1062291435,0.1683644595,-0.32469559064381937,1
subject_20,trial_167,d̪ʰ,b,0.2001093494,0.1550027337,0.2191323693,-0.5392456792684497,1
subject_21,trial_167,d̪ʰ,d,0.2001093494,0.1550027337,0.2191323693,0.30164056720466004,1
subject_22,trial_167,d̪ʰ,g,0.2001093494,0.1550027337,0.2191323693,-0.5351366496659202,1
subject_23,trial_167,d̪ʰ,p,0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
subject_24,trial_167,d̪ʰ,t,0.2001093494,0.1550027337,0.2191323693,-0.11503790598642993,1
subject_25,trial_167,d̪ʰ,k,0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
subject_26,trial_167,d̪ʰ,ð,0.2001093494,0.1550027337,0.2191323693,-0.27898720356059004,0
subject_27,trial_167,ɖ,b,0.3817204301,0.1693548387,0.03225806452,-0.4782646569111302,1
subject_28,trial_167,ɖ,d,0.3817204301,0.1693548387,0.03225806452,0.17303232959971027,1
subject_29,trial_167,ɖ,g,0.3817204301,0.1693548387,0.03225806452,-0.6205589829248996,0
subject_30,trial_167,ɖ,p,0.3817204301,0.1693548387,0.03225806452,-0.8560023026263899,1
subject_1,trial_168,ɖ,t,0.3817204301,0.1693548387,0.03225806452,-0.2766760438139597,1
subject_2,trial_168,ɖ,k,0.3817204301,0.1693548387,0.03225806452,-0.9161582600343396,1
subject_3,trial_168,ɖ,ð,0.3817204301,0.1693548387,0.03225806452,-0.5885329657906304,1
subject_4,trial_168,ɖʰ,b,0.04786680541,0.08532778356,0.2474881015,-0.6880819151426705,1
subject_5,trial_168,ɖʰ,d,0.04786680541,0.08532778356,0.2474881015,0.20167511999016963,1
subject_6,trial_168,ɖʰ,g,0.04786680541,0.08532778356,0.2474881015,-0.5454183939365498,1
