"","Var1","Var2","Phone_NOTENG","Phone_ENG","Econ","Loc","Glob","acoustic_distance","response_var"
"4604","subject_14","trial_154","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"4605","subject_15","trial_154","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,1
"4606","subject_16","trial_154","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,0
"4607","subject_17","trial_154","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"4608","subject_18","trial_154","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"4609","subject_19","trial_154","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,0
"4610","subject_20","trial_154","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"4611","subject_21","trial_154","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"4612","subject_22","trial_154","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"4613","subject_23","trial_154","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"4614","subject_24","trial_154","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,0
"4615","subject_25","trial_154","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
"4616","subject_26","trial_154","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"4617","subject_27","trial_154","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,0
"4618","subject_28","trial_154","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"4619","subject_29","trial_154","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"4620","subject_30","trial_154","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"4621","subject_1","trial_155","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"4622","subject_2","trial_155","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"4623","subject_3","trial_155","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"4624","subject_4","trial_155","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,0
"4625","subject_5","trial_155","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,0
"4626","subject_6","trial_155","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,1
"4627","subject_7","trial_155","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,0
"4628","subject_8","trial_155","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,0
"4629","subject_9","trial_155","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,0
"4630","subject_10","trial_155","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"4631","subject_11","trial_155","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"4632","subject_12","trial_155","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"4633","subject_13","trial_155","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
"4634","subject_14","trial_155","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,0
"4635","subject_15","trial_155","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"4636","subject_16","trial_155","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"4637","subject_17","trial_155","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"4638","subject_18","trial_155","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"4639","subject_19","trial_155","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"4640","subject_20","trial_155","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"4641","subject_21","trial_155","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"4642","subject_22","trial_155","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
"4643","subject_23","trial_155","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,0
"4644","subject_24","trial_155","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,0
"4645","subject_25","trial_155","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"4646","subject_26","trial_155","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"4647","subject_27","trial_155","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"4648","subject_28","trial_155","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"4649","subject_29","trial_155","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"4650","subject_30","trial_155","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"4651","subject_1","trial_156","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"4652","subject_2","trial_156","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"4653","subject_3","trial_156","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,0
"4654","subject_4","trial_156","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"4655","subject_5","trial_156","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"4656","subject_6","trial_156","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,0
"4657","subject_7","trial_156","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"4658","subject_8","trial_156","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"4659","subject_9","trial_156","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"4660","subject_10","trial_156","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"4661","subject_11","trial_156","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"4662","subject_12","trial_156","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"4663","subject_13","trial_156","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"4664","subject_14","trial_156","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,1
"4665","subject_15","trial_156","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"4666","subject_16","trial_156","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"4667","subject_17","trial_156","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"4668","subject_18","trial_156","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,0
"4669","subject_19","trial_156","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,0
"4670","subject_20","trial_156","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"4671","subject_21","trial_156","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,0
"4672","subject_22","trial_156","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"4673","subject_23","trial_156","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,0
"4674","subject_24","trial_156","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"4675","subject_25","trial_156","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,0
"4676","subject_26","trial_156","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"4677","subject_27","trial_156","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"4678","subject_28","trial_156","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,0
"4679","subject_29","trial_156","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"4680","subject_30","trial_156","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"4681","subject_1","trial_157","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,0
"4682","subject_2","trial_157","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"4683","subject_3","trial_157","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"4684","subject_4","trial_157","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"4685","subject_5","trial_157","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"4686","subject_6","trial_157","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"4687","subject_7","trial_157","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"4688","subject_8","trial_157","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"4689","subject_9","trial_157","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,0
"4690","subject_10","trial_157","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"4691","subject_11","trial_157","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,0
"4692","subject_12","trial_157","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"4693","subject_13","trial_157","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"4694","subject_14","trial_157","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"4695","subject_15","trial_157","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,0
"4696","subject_16","trial_157","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"4697","subject_17","trial_157","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"4698","subject_18","trial_157","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"4699","subject_19","trial_157","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"4700","subject_20","trial_157","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"4701","subject_21","trial_157","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"4702","subject_22","trial_157","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"4703","subject_23","trial_157","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"4704","subject_24","trial_157","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"4705","subject_25","trial_157","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,0
"4706","subject_26","trial_157","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"4707","subject_27","trial_157","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,0
"4708","subject_28","trial_157","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,0
"4709","subject_29","trial_157","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"4710","subject_30","trial_157","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"4711","subject_1","trial_158","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"4712","subject_2","trial_158","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,0
"4713","subject_3","trial_158","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"4714","subject_4","trial_158","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
"4715","subject_5","trial_158","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"4716","subject_6","trial_158","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"4717","subject_7","trial_158","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"4718","subject_8","trial_158","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,0
"4719","subject_9","trial_158","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,0
"4720","subject_10","trial_158","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"4721","subject_11","trial_158","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"4722","subject_12","trial_158","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,0
"4723","subject_13","trial_158","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"4724","subject_14","trial_158","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,0
"4725","subject_15","trial_158","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"4726","subject_16","trial_158","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"4727","subject_17","trial_158","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"4728","subject_18","trial_158","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"4729","subject_19","trial_158","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"4730","subject_20","trial_158","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"4731","subject_21","trial_158","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"4732","subject_22","trial_158","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,0
"4733","subject_23","trial_158","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
"4734","subject_24","trial_158","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"4735","subject_25","trial_158","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"4736","subject_26","trial_158","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"4737","subject_27","trial_158","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"4738","subject_28","trial_158","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,0
"4739","subject_29","trial_158","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"4740","subject_30","trial_158","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"4741","subject_1","trial_159","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,0
"4742","subject_2","trial_159","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,0
"4743","subject_3","trial_159","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"4744","subject_4","trial_159","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,1
"4745","subject_5","trial_159","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"4746","subject_6","trial_159","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"4747","subject_7","trial_159","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"4748","subject_8","trial_159","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"4749","subject_9","trial_159","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"4750","subject_10","trial_159","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"4751","subject_11","trial_159","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
"4752","subject_12","trial_159","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"4753","subject_13","trial_159","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"4754","subject_14","trial_159","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"4755","subject_15","trial_159","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"4756","subject_16","trial_159","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,0
"4757","subject_17","trial_159","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,0
"4758","subject_18","trial_159","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"4759","subject_19","trial_159","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"4760","subject_20","trial_159","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"4761","subject_21","trial_159","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"4762","subject_22","trial_159","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,0
"4763","subject_23","trial_159","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"4764","subject_24","trial_159","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"4765","subject_25","trial_159","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,0
"4766","subject_26","trial_159","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,0
"4767","subject_27","trial_159","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"4768","subject_28","trial_159","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"4769","subject_29","trial_159","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"4770","subject_30","trial_159","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,0
"4771","subject_1","trial_160","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"4772","subject_2","trial_160","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,0
"4773","subject_3","trial_160","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"4774","subject_4","trial_160","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"4775","subject_5","trial_160","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"4776","subject_6","trial_160","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"4777","subject_7","trial_160","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"4778","subject_8","trial_160","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,0
"4779","subject_9","trial_160","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"4780","subject_10","trial_160","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"4781","subject_11","trial_160","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,0
"4782","subject_12","trial_160","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"4783","subject_13","trial_160","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,0
"4784","subject_14","trial_160","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,0
"4785","subject_15","trial_160","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"4786","subject_16","trial_160","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"4787","subject_17","trial_160","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"4788","subject_18","trial_160","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"4789","subject_19","trial_160","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"4790","subject_20","trial_160","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
"4791","subject_21","trial_160","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"4792","subject_22","trial_160","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"4793","subject_23","trial_160","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,0
"4794","subject_24","trial_160","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"4795","subject_25","trial_160","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"4796","subject_26","trial_160","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"4797","subject_27","trial_160","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"4798","subject_28","trial_160","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"4799","subject_29","trial_160","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"4800","subject_30","trial_160","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"4801","subject_1","trial_161","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"4802","subject_2","trial_161","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,0
"4803","subject_3","trial_161","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,1
"4804","subject_4","trial_161","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"4805","subject_5","trial_161","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,1
"4806","subject_6","trial_161","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,0
"4807","subject_7","trial_161","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"4808","subject_8","trial_161","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,0
"4809","subject_9","trial_161","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"4810","subject_10","trial_161","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"4811","subject_11","trial_161","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"4812","subject_12","trial_161","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"4813","subject_13","trial_161","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,0
"4814","subject_14","trial_161","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"4815","subject_15","trial_161","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,0
"4816","subject_16","trial_161","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"4817","subject_17","trial_161","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,0
"4818","subject_18","trial_161","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"4819","subject_19","trial_161","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"4820","subject_20","trial_161","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"4821","subject_21","trial_161","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"4822","subject_22","trial_161","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"4823","subject_23","trial_161","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,0
"4824","subject_24","trial_161","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"4825","subject_25","trial_161","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"4826","subject_26","trial_161","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"4827","subject_27","trial_161","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
"4828","subject_28","trial_161","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"4829","subject_29","trial_161","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"4830","subject_30","trial_161","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"4831","subject_1","trial_162","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"4832","subject_2","trial_162","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
"4833","subject_3","trial_162","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"4834","subject_4","trial_162","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"4835","subject_5","trial_162","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"4836","subject_6","trial_162","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"4837","subject_7","trial_162","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"4838","subject_8","trial_162","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,0
"4839","subject_9","trial_162","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"4840","subject_10","trial_162","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"4841","subject_11","trial_162","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,1
"4842","subject_12","trial_162","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"4843","subject_13","trial_162","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,0
"4844","subject_14","trial_162","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"4845","subject_15","trial_162","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"4846","subject_16","trial_162","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,0
"4847","subject_17","trial_162","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,0
"4848","subject_18","trial_162","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,0
"4849","subject_19","trial_162","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"4850","subject_20","trial_162","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"4851","subject_21","trial_162","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,0
"4852","subject_22","trial_162","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"4853","subject_23","trial_162","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,0
"4854","subject_24","trial_162","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"4855","subject_25","trial_162","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"4856","subject_26","trial_162","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,0
"4857","subject_27","trial_162","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"4858","subject_28","trial_162","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"4859","subject_29","trial_162","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"4860","subject_30","trial_162","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"4861","subject_1","trial_163","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
